open_time_utc,open,high,low,close,volume
2026-02-21 07:44:00+00:00,67811.0,67816.6,67810.99,67816.59,0.20448275
2026-02-21 07:45:00+00:00,67816.59,67827.39,67816.59,67822.58,0.37528824
2026-02-21 07:46:00+00:00,67822.58,67825.81,67822.58,67825.81,0.20502912
2026-02-21 07:47:00+00:00,67825.81,67826.22,67825.8,67826.22,0.24458561
2026-02-21 07:48:00+00:00,67826.21,67828.47,67812.66,67828.46,5.25577505
2026-02-21 07:49:00+00:00,67828.45,67828.45,67816.06,67817.09,3.43734233
2026-02-21 07:50:00+00:00,67817.09,67829.84,67817.09,67821.99,0.94999766
2026-02-21 07:51:00+00:00,67821.99,67844.97,67821.99,67841.23,1.67640456
2026-02-21 07:52:00+00:00,67841.23,67843.99,67833.61,67838.44,0.67567594
2026-02-21 07:53:00+00:00,67838.44,67840.31,67818.54,67829.41,2.00415933
2026-02-21 07:54:00+00:00,67829.41,67829.41,67822.72,67822.72,0.66023132
2026-02-21 07:55:00+00:00,67822.72,67822.72,67822.71,67822.72,0.1475153
2026-02-21 07:56:00+00:00,67822.72,67822.72,67821.69,67821.7,0.4889099
2026-02-21 07:57:00+00:00,67821.7,67821.71,67821.69,67821.71,0.23523894
2026-02-21 07:58:00+00:00,67821.71,67839.56,67821.71,67839.56,0.29743501
2026-02-21 07:59:00+00:00,67839.56,67839.56,67835.98,67835.99,0.32941475
2026-02-21 08:00:00+00:00,67835.99,67846.0,67820.0,67831.74,1.78787917
2026-02-21 08:01:00+00:00,67831.74,67831.74,67811.7,67820.36,1.31650226
2026-02-21 08:02:00+00:00,67820.36,67821.09,67790.0,67821.09,4.34487655
2026-02-21 08:03:00+00:00,67821.09,67821.09,67812.1,67816.07,0.57102693
2026-02-21 08:04:00+00:00,67816.07,67850.0,67816.07,67841.16,0.66460157
2026-02-21 08:05:00+00:00,67841.16,67852.46,67841.15,67852.46,0.47770586
2026-02-21 08:06:00+00:00,67852.46,67863.34,67852.46,67863.34,0.36917863
2026-02-21 08:07:00+00:00,67863.33,67863.34,67855.99,67856.0,0.54662494
2026-02-21 08:08:00+00:00,67856.0,67861.7,67855.99,67861.7,0.3299502
2026-02-21 08:09:00+00:00,67861.7,67874.0,67861.7,67868.58,0.69606293
2026-02-21 08:10:00+00:00,67868.58,67878.11,67868.57,67877.41,0.67418377
2026-02-21 08:11:00+00:00,67877.41,67877.41,67877.4,67877.41,0.12130781
