Timestamp,P(UP),P(DOWN),Prediction,Actual Outcome,Correct?,Market Slug,Volume
2026-02-15 15:45:00,0.4850,0.5150,DOWN,Up,Incorrect,eth-updown-15m-1771199100,34741.87
2026-02-15 15:46:00,0.6250,0.3750,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:47:00,0.6350,0.3650,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:48:00,0.6300,0.3700,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:49:00,0.5900,0.4100,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:50:00,0.5630,0.4370,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:51:00,0.7430,0.2570,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:52:00,0.7460,0.2540,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:53:00,0.7760,0.2240,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:54:00,0.7350,0.2650,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:55:00,0.8360,0.1640,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:56:00,0.8990,0.1010,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:57:00,0.9390,0.0610,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:58:00,0.9450,0.0550,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 15:59:00,0.9760,0.0240,UP,Up,Correct,eth-updown-15m-1771199100,34741.87
2026-02-15 16:00:00,0.4600,0.5400,DOWN,Up,Incorrect,eth-updown-15m-1771200000,32204.52
2026-02-15 16:01:00,0.4230,0.5770,DOWN,Up,Incorrect,eth-updown-15m-1771200000,32204.52
2026-02-15 16:02:00,0.5360,0.4640,UP,Up,Correct,eth-updown-15m-1771200000,32204.52
2026-02-15 16:03:00,0.5300,0.4700,UP,Up,Correct,eth-updown-15m-1771200000,32204.52
2026-02-15 16:04:00,0.5663,0.4337,UP,Up,Correct,eth-updown-15m-1771200000,32204.52
2026-02-15 16:05:00,0.4490,0.5510,DOWN,Up,Incorrect,eth-updown-15m-1771200000,32204.52
2026-02-15 16:06:00,0.4430,0.5570,DOWN,Up,Incorrect,eth-updown-15m-1771200000,32204.52
2026-02-15 16:07:00,0.6160,0.3840,UP,Up,Correct,eth-updown-15m-1771200000,32204.52
2026-02-15 16:08:00,0.7900,0.2100,UP,Up,Correct,eth-updown-15m-1771200000,32204.52
2026-02-15 16:09:00,0.9400,0.0600,UP,Up,Correct,eth-updown-15m-1771200000,32204.52
2026-02-15 16:10:00,0.9770,0.0230,UP,Up,Correct,eth-updown-15m-1771200000,32204.52
2026-02-15 16:11:00,0.9850,0.0150,UP,Up,Correct,eth-updown-15m-1771200000,32204.52
2026-02-15 16:12:00,0.9860,0.0140,UP,Up,Correct,eth-updown-15m-1771200000,32204.52
2026-02-15 16:13:00,0.9950,0.0050,UP,Up,Correct,eth-updown-15m-1771200000,32204.52
2026-02-15 16:14:00,0.9991,0.0009,UP,Up,Correct,eth-updown-15m-1771200000,32204.52
2026-02-15 16:15:00,0.4950,0.5050,DOWN,Down,Correct,eth-updown-15m-1771200900,43979.50
2026-02-15 16:16:00,0.5725,0.4275,UP,Down,Incorrect,eth-updown-15m-1771200900,43979.50
2026-02-15 16:17:00,0.6910,0.3090,UP,Down,Incorrect,eth-updown-15m-1771200900,43979.50
2026-02-15 16:18:00,0.6790,0.3210,UP,Down,Incorrect,eth-updown-15m-1771200900,43979.50
2026-02-15 16:19:00,0.6490,0.3510,UP,Down,Incorrect,eth-updown-15m-1771200900,43979.50
2026-02-15 16:20:00,0.4420,0.5580,DOWN,Down,Correct,eth-updown-15m-1771200900,43979.50
2026-02-15 16:21:00,0.2940,0.7060,DOWN,Down,Correct,eth-updown-15m-1771200900,43979.50
2026-02-15 16:22:00,0.1770,0.8230,DOWN,Down,Correct,eth-updown-15m-1771200900,43979.50
2026-02-15 16:23:00,0.1640,0.8360,DOWN,Down,Correct,eth-updown-15m-1771200900,43979.50
2026-02-15 16:24:00,0.0340,0.9660,DOWN,Down,Correct,eth-updown-15m-1771200900,43979.50
2026-02-15 16:25:00,0.0270,0.9730,DOWN,Down,Correct,eth-updown-15m-1771200900,43979.50
2026-02-15 16:26:00,0.0250,0.9750,DOWN,Down,Correct,eth-updown-15m-1771200900,43979.50
2026-02-15 16:27:00,0.0220,0.9780,DOWN,Down,Correct,eth-updown-15m-1771200900,43979.50
2026-02-15 16:28:00,0.0220,0.9780,DOWN,Down,Correct,eth-updown-15m-1771200900,43979.50
2026-02-15 16:29:00,0.0083,0.9918,DOWN,Down,Correct,eth-updown-15m-1771200900,43979.50
2026-02-15 16:30:00,0.4300,0.5700,DOWN,Down,Correct,eth-updown-15m-1771201800,44020.34
2026-02-15 16:31:00,0.4817,0.5183,DOWN,Down,Correct,eth-updown-15m-1771201800,44020.34
2026-02-15 16:32:00,0.4612,0.5387,DOWN,Down,Correct,eth-updown-15m-1771201800,44020.34
2026-02-15 16:33:00,0.6870,0.3130,UP,Down,Incorrect,eth-updown-15m-1771201800,44020.34
2026-02-15 16:34:00,0.7420,0.2580,UP,Down,Incorrect,eth-updown-15m-1771201800,44020.34
2026-02-15 16:35:00,0.7770,0.2230,UP,Down,Incorrect,eth-updown-15m-1771201800,44020.34
2026-02-15 16:36:00,0.8300,0.1700,UP,Down,Incorrect,eth-updown-15m-1771201800,44020.34
2026-02-15 16:37:00,0.8070,0.1930,UP,Down,Incorrect,eth-updown-15m-1771201800,44020.34
2026-02-15 16:38:00,0.5880,0.4120,UP,Down,Incorrect,eth-updown-15m-1771201800,44020.34
2026-02-15 16:39:00,0.5700,0.4300,UP,Down,Incorrect,eth-updown-15m-1771201800,44020.34
2026-02-15 16:40:00,0.3260,0.6740,DOWN,Down,Correct,eth-updown-15m-1771201800,44020.34
2026-02-15 16:41:00,0.3420,0.6580,DOWN,Down,Correct,eth-updown-15m-1771201800,44020.34
2026-02-15 16:42:00,0.3310,0.6690,DOWN,Down,Correct,eth-updown-15m-1771201800,44020.34
2026-02-15 16:43:00,0.1460,0.8540,DOWN,Down,Correct,eth-updown-15m-1771201800,44020.34
2026-02-15 16:44:00,0.0750,0.9250,DOWN,Down,Correct,eth-updown-15m-1771201800,44020.34
2026-02-15 16:45:00,0.4650,0.5350,DOWN,Up,Incorrect,eth-updown-15m-1771202700,19115.83
2026-02-15 16:46:00,0.5312,0.4688,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:47:00,0.6587,0.3413,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:48:00,0.7410,0.2590,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:49:00,0.7850,0.2150,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:50:00,0.8300,0.1700,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:51:00,0.8760,0.1240,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:52:00,0.9500,0.0500,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:53:00,0.9520,0.0480,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:54:00,0.9560,0.0440,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:55:00,0.9560,0.0440,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:56:00,0.9670,0.0330,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:57:00,0.9675,0.0325,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:58:00,0.9800,0.0200,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 16:59:00,0.9867,0.0133,UP,Up,Correct,eth-updown-15m-1771202700,19115.83
2026-02-15 17:00:00,0.4550,0.5450,DOWN,Up,Incorrect,eth-updown-15m-1771203600,36950.23
2026-02-15 17:01:00,0.4850,0.5150,DOWN,Up,Incorrect,eth-updown-15m-1771203600,36950.23
2026-02-15 17:02:00,0.4850,0.5150,DOWN,Up,Incorrect,eth-updown-15m-1771203600,36950.23
2026-02-15 17:03:00,0.4850,0.5150,DOWN,Up,Incorrect,eth-updown-15m-1771203600,36950.23
2026-02-15 17:04:00,0.8020,0.1980,UP,Up,Correct,eth-updown-15m-1771203600,36950.23
2026-02-15 17:05:00,0.8310,0.1690,UP,Up,Correct,eth-updown-15m-1771203600,36950.23
2026-02-15 17:06:00,0.8810,0.1190,UP,Up,Correct,eth-updown-15m-1771203600,36950.23
2026-02-15 17:07:00,0.8875,0.1125,UP,Up,Correct,eth-updown-15m-1771203600,36950.23
2026-02-15 17:08:00,0.9320,0.0680,UP,Up,Correct,eth-updown-15m-1771203600,36950.23
2026-02-15 17:09:00,0.9550,0.0450,UP,Up,Correct,eth-updown-15m-1771203600,36950.23
2026-02-15 17:10:00,0.9580,0.0420,UP,Up,Correct,eth-updown-15m-1771203600,36950.23
2026-02-15 17:11:00,0.9750,0.0250,UP,Up,Correct,eth-updown-15m-1771203600,36950.23
2026-02-15 17:12:00,0.9940,0.0060,UP,Up,Correct,eth-updown-15m-1771203600,36950.23
2026-02-15 17:13:00,0.9320,0.0680,UP,Up,Correct,eth-updown-15m-1771203600,36950.23
2026-02-15 17:14:00,0.9660,0.0340,UP,Up,Correct,eth-updown-15m-1771203600,36950.23
2026-02-15 17:15:00,0.4950,0.5050,DOWN,Down,Correct,eth-updown-15m-1771204500,34928.05
2026-02-15 17:16:00,0.5710,0.4290,UP,Down,Incorrect,eth-updown-15m-1771204500,34928.05
2026-02-15 17:17:00,0.5720,0.4280,UP,Down,Incorrect,eth-updown-15m-1771204500,34928.05
2026-02-15 17:18:00,0.6440,0.3560,UP,Down,Incorrect,eth-updown-15m-1771204500,34928.05
2026-02-15 17:19:00,0.6150,0.3850,UP,Down,Incorrect,eth-updown-15m-1771204500,34928.05
2026-02-15 17:20:00,0.5825,0.4175,UP,Down,Incorrect,eth-updown-15m-1771204500,34928.05
2026-02-15 17:21:00,0.3910,0.6090,DOWN,Down,Correct,eth-updown-15m-1771204500,34928.05
2026-02-15 17:22:00,0.4250,0.5750,DOWN,Down,Correct,eth-updown-15m-1771204500,34928.05
2026-02-15 17:23:00,0.3630,0.6370,DOWN,Down,Correct,eth-updown-15m-1771204500,34928.05
2026-02-15 17:24:00,0.1190,0.8810,DOWN,Down,Correct,eth-updown-15m-1771204500,34928.05
2026-02-15 17:25:00,0.0550,0.9450,DOWN,Down,Correct,eth-updown-15m-1771204500,34928.05
2026-02-15 17:26:00,0.0410,0.9590,DOWN,Down,Correct,eth-updown-15m-1771204500,34928.05
2026-02-15 17:27:00,0.0250,0.9750,DOWN,Down,Correct,eth-updown-15m-1771204500,34928.05
2026-02-15 17:28:00,0.0123,0.9877,DOWN,Down,Correct,eth-updown-15m-1771204500,34928.05
2026-02-15 17:29:00,0.0013,0.9987,DOWN,Down,Correct,eth-updown-15m-1771204500,34928.05
2026-02-15 17:30:00,0.5350,0.4650,UP,Down,Incorrect,eth-updown-15m-1771205400,30399.43
2026-02-15 17:31:00,0.5450,0.4550,UP,Down,Incorrect,eth-updown-15m-1771205400,30399.43
2026-02-15 17:32:00,0.5360,0.4640,UP,Down,Incorrect,eth-updown-15m-1771205400,30399.43
2026-02-15 17:33:00,0.4600,0.5400,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:34:00,0.2880,0.7120,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:35:00,0.2112,0.7887,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:36:00,0.1390,0.8610,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:37:00,0.1830,0.8170,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:38:00,0.2090,0.7910,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:39:00,0.1330,0.8670,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:40:00,0.0320,0.9680,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:41:00,0.0150,0.9850,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:42:00,0.0210,0.9790,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:43:00,0.0150,0.9850,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:44:00,0.0056,0.9944,DOWN,Down,Correct,eth-updown-15m-1771205400,30399.43
2026-02-15 17:45:00,0.5450,0.4550,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:46:00,0.5340,0.4660,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:47:00,0.5470,0.4530,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:48:00,0.5913,0.4088,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:49:00,0.6525,0.3475,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:50:00,0.7325,0.2675,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:51:00,0.6370,0.3630,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:52:00,0.6850,0.3150,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:53:00,0.6790,0.3210,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:54:00,0.6425,0.3575,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:55:00,0.6400,0.3600,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:56:00,0.8683,0.1317,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:57:00,0.8570,0.1430,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:58:00,0.9583,0.0417,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 17:59:00,0.9750,0.0250,UP,Up,Correct,eth-updown-15m-1771206300,27963.79
2026-02-15 18:00:00,0.5300,0.4700,UP,Up,Correct,eth-updown-15m-1771207200,50994.85
2026-02-15 18:01:00,0.4750,0.5250,DOWN,Up,Incorrect,eth-updown-15m-1771207200,50994.85
2026-02-15 18:02:00,0.4270,0.5730,DOWN,Up,Incorrect,eth-updown-15m-1771207200,50994.85
2026-02-15 18:03:00,0.6190,0.3810,UP,Up,Correct,eth-updown-15m-1771207200,50994.85
2026-02-15 18:04:00,0.6483,0.3517,UP,Up,Correct,eth-updown-15m-1771207200,50994.85
2026-02-15 18:05:00,0.7462,0.2538,UP,Up,Correct,eth-updown-15m-1771207200,50994.85
2026-02-15 18:06:00,0.7890,0.2110,UP,Up,Correct,eth-updown-15m-1771207200,50994.85
2026-02-15 18:07:00,0.8010,0.1990,UP,Up,Correct,eth-updown-15m-1771207200,50994.85
2026-02-15 18:08:00,0.7575,0.2425,UP,Up,Correct,eth-updown-15m-1771207200,50994.85
2026-02-15 18:09:00,0.7690,0.2310,UP,Up,Correct,eth-updown-15m-1771207200,50994.85
2026-02-15 18:10:00,0.5730,0.4270,UP,Up,Correct,eth-updown-15m-1771207200,50994.85
2026-02-15 18:11:00,0.1940,0.8060,DOWN,Up,Incorrect,eth-updown-15m-1771207200,50994.85
2026-02-15 18:12:00,0.2940,0.7060,DOWN,Up,Incorrect,eth-updown-15m-1771207200,50994.85
2026-02-15 18:13:00,0.5510,0.4490,UP,Up,Correct,eth-updown-15m-1771207200,50994.85
2026-02-15 18:14:00,0.6490,0.3510,UP,Up,Correct,eth-updown-15m-1771207200,50994.85
2026-02-15 18:15:00,0.5150,0.4850,UP,Down,Incorrect,eth-updown-15m-1771208100,19893.87
2026-02-15 18:16:00,0.4880,0.5120,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:17:00,0.5210,0.4790,UP,Down,Incorrect,eth-updown-15m-1771208100,19893.87
2026-02-15 18:18:00,0.5630,0.4370,UP,Down,Incorrect,eth-updown-15m-1771208100,19893.87
2026-02-15 18:19:00,0.4050,0.5950,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:20:00,0.2925,0.7075,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:21:00,0.2250,0.7750,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:22:00,0.1810,0.8190,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:23:00,0.1070,0.8930,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:24:00,0.0960,0.9040,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:25:00,0.0950,0.9050,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:26:00,0.0638,0.9363,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:27:00,0.0475,0.9525,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:28:00,0.0870,0.9130,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:29:00,0.0240,0.9760,DOWN,Down,Correct,eth-updown-15m-1771208100,19893.87
2026-02-15 18:30:00,0.7150,0.2850,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:31:00,0.6412,0.3588,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:32:00,0.6430,0.3570,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:33:00,0.6420,0.3580,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:34:00,0.5162,0.4838,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:35:00,0.7400,0.2600,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:36:00,0.7960,0.2040,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:37:00,0.8287,0.1712,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:38:00,0.8440,0.1560,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:39:00,0.8650,0.1350,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:40:00,0.8700,0.1300,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:41:00,0.9210,0.0790,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:42:00,0.9160,0.0840,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:43:00,0.9570,0.0430,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:44:00,0.9820,0.0180,UP,Up,Correct,eth-updown-15m-1771209000,35405.48
2026-02-15 18:45:00,0.4350,0.5650,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:46:00,0.5650,0.4350,UP,Down,Incorrect,eth-updown-15m-1771209900,31954.46
2026-02-15 18:47:00,0.5270,0.4730,UP,Down,Incorrect,eth-updown-15m-1771209900,31954.46
2026-02-15 18:48:00,0.3720,0.6280,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:49:00,0.2380,0.7620,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:50:00,0.2450,0.7550,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:51:00,0.2267,0.7733,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:52:00,0.2260,0.7740,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:53:00,0.1790,0.8210,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:54:00,0.0790,0.9210,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:55:00,0.0462,0.9537,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:56:00,0.0300,0.9700,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:57:00,0.0180,0.9820,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:58:00,0.0220,0.9780,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 18:59:00,0.0210,0.9790,DOWN,Down,Correct,eth-updown-15m-1771209900,31954.46
2026-02-15 19:00:00,0.5950,0.4050,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:01:00,0.6288,0.3712,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:02:00,0.5850,0.4150,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:03:00,0.5970,0.4030,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:04:00,0.5700,0.4300,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:05:00,0.6380,0.3620,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:06:00,0.6590,0.3410,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:07:00,0.6663,0.3337,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:08:00,0.6308,0.3692,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:09:00,0.6470,0.3530,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:10:00,0.5800,0.4200,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:11:00,0.6090,0.3910,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:12:00,0.8788,0.1212,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:13:00,0.9370,0.0630,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:14:00,0.6630,0.3370,UP,Up,Correct,eth-updown-15m-1771210800,316446.85
2026-02-15 19:15:00,0.5750,0.4250,UP,Down,Incorrect,eth-updown-15m-1771211700,30997.71
2026-02-15 19:16:00,0.5525,0.4475,UP,Down,Incorrect,eth-updown-15m-1771211700,30997.71
2026-02-15 19:17:00,0.4263,0.5737,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:18:00,0.4150,0.5850,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:19:00,0.4390,0.5610,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:20:00,0.3400,0.6600,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:21:00,0.2925,0.7075,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:22:00,0.1700,0.8300,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:23:00,0.1560,0.8440,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:24:00,0.0938,0.9062,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:25:00,0.0800,0.9200,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:26:00,0.0530,0.9470,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:27:00,0.0210,0.9790,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:28:00,0.0108,0.9892,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:29:00,0.0041,0.9959,DOWN,Down,Correct,eth-updown-15m-1771211700,30997.71
2026-02-15 19:30:00,0.6350,0.3650,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:31:00,0.5913,0.4088,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:32:00,0.5070,0.4930,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:33:00,0.4400,0.5600,DOWN,Up,Incorrect,eth-updown-15m-1771212600,33972.19
2026-02-15 19:34:00,0.5040,0.4960,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:35:00,0.5000,0.5000,DOWN,Up,Incorrect,eth-updown-15m-1771212600,33972.19
2026-02-15 19:36:00,0.5210,0.4790,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:37:00,0.5560,0.4440,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:38:00,0.5910,0.4090,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:39:00,0.5040,0.4960,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:40:00,0.6050,0.3950,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:41:00,0.6750,0.3250,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:42:00,0.7033,0.2967,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:43:00,0.8660,0.1340,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:44:00,0.9688,0.0313,UP,Up,Correct,eth-updown-15m-1771212600,33972.19
2026-02-15 19:45:00,0.5050,0.4950,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:46:00,0.4940,0.5060,DOWN,Up,Incorrect,eth-updown-15m-1771213500,21790.55
2026-02-15 19:47:00,0.4770,0.5230,DOWN,Up,Incorrect,eth-updown-15m-1771213500,21790.55
2026-02-15 19:48:00,0.5400,0.4600,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:49:00,0.5600,0.4400,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:50:00,0.6200,0.3800,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:51:00,0.6730,0.3270,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:52:00,0.6930,0.3070,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:53:00,0.7990,0.2010,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:54:00,0.8900,0.1100,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:55:00,0.9200,0.0800,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:56:00,0.9570,0.0430,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:57:00,0.9342,0.0658,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:58:00,0.9670,0.0330,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 19:59:00,0.9850,0.0150,UP,Up,Correct,eth-updown-15m-1771213500,21790.55
2026-02-15 20:00:00,0.4700,0.5300,DOWN,Up,Incorrect,eth-updown-15m-1771214400,28205.48
2026-02-15 20:01:00,0.5750,0.4250,UP,Up,Correct,eth-updown-15m-1771214400,28205.48
2026-02-15 20:02:00,0.6820,0.3180,UP,Up,Correct,eth-updown-15m-1771214400,28205.48
2026-02-15 20:03:00,0.8200,0.1800,UP,Up,Correct,eth-updown-15m-1771214400,28205.48
2026-02-15 20:04:00,0.8670,0.1330,UP,Up,Correct,eth-updown-15m-1771214400,28205.48
2026-02-15 20:05:00,0.8890,0.1110,UP,Up,Correct,eth-updown-15m-1771214400,28205.48
2026-02-15 20:06:00,0.9300,0.0700,UP,Up,Correct,eth-updown-15m-1771214400,28205.48
